author,gutenberg_id,title
"Kemble, E. W. (Edward Windsor) ",50701,On the Plantation: A Story of a Georgia Boy's Adventures during the War
"Kemble, E. W. (Edward Windsor) ",15886,The Strength of Gideon and Other Stories
"Hoskins, Gayle Porter ",45622,The Curved Blades
"Hoskins, Gayle Porter ",35022,The Diamond Pin
"Hoskins, Gayle Porter ",23304,The Lady Doc
"Hoskins, Gayle Porter ",44841,The Mark of Cain
"Hoskins, Gayle Porter ",27438,'Me--Smith'
"Hoskins, Gayle Porter ",28780,Peter the Brazen: A Mystery Story of Modern China
United States. Department of Agriculture ,59977,"Canning, Freezing, Storing Garden Produce (English)"
United States. Department of Agriculture ,59315,"The Periodical Cicada, ""the 17-year Locust"""
"Milton, John ",397,"L'Allegro, Il Penseroso, Comus, and Lycidas"
"Milton, John ",608,"AreopagiticaA Speech for the Liberty of Unlicensed Printing to the Parliament of England"
"Milton, John ",40130,A Day with John Milton
"Milton, John ",44733,"An Introduction to the Prose and Poetical Works of John MiltonComprising All the Autobiographic Passages in His Works, the More Explicit Presentations of His Ideas of True Liberty."
"Milton, John ",31706,Milton: Minor Poems
"Milton, John ",19819,Milton's Comus
"Milton, John ",26,Paradise Lost
"Milton, John ",58,Paradise Regained
"Milton, John ",6929,"Poemata : Latin, Greek and Italian Poems by John Milton"
"Milton, John ",1745,The Poetical Works of John Milton
"Townsend, F. H. (Frederick Henry) ",45925,An American Girl in London
"Townsend, F. H. (Frederick Henry) ",40897,The Burglars' Club: A Romance in Twelve Chronicles
"Townsend, F. H. (Frederick Henry) ",699,A Child's History of England
"Townsend, F. H. (Frederick Henry) ",40640,The Following of the Star: A Romance
"Townsend, F. H. (Frederick Henry) ",21514,Gryll Grange
"Townsend, F. H. (Frederick Henry) ",59454,In the vine country
"Townsend, F. H. (Frederick Henry) ",1260,Jane Eyre: An Autobiography
"Townsend, F. H. (Frederick Henry) ",43141,Jill: A Flower Girl
"Townsend, F. H. (Frederick Henry) ",47718,Mr. Punch at Home: The Comic Side of Domestic Life
"Townsend, F. H. (Frederick Henry) ",45623,The Old Maids' Club
"Townsend, F. H. (Frederick Henry) ",46093,Secrets of the Sword
"Wyllie, David ",5200,Metamorphosis
"Wyllie, David ",58344,Siddhartha: A Poem of India
"Wyllie, David ",7849,The Trial
"Lockhart, Caroline ",23244,The Dude Wrangler
"Lockhart, Caroline ",23304,The Lady Doc
"Lockhart, Caroline ",24287,The Man from the Bitter Roots
"Lockhart, Caroline ",27438,'Me--Smith'
"Nesbit, E. (Edith) ",20404,All Round the Year
"Nesbit, E. (Edith) ",1430,Beautiful Stories from Shakespeare
"Nesbit, E. (Edith) ",23661,The Book of Dragons
"Nesbit, E. (Edith) ",34219,The Enchanted Castle
"Nesbit, E. (Edith) ",3536,The Enchanted Castle
"Nesbit, E. (Edith) ",17314,Five Children and It
"Nesbit, E. (Edith) ",778,Five Children and It
"Nesbit, E. (Edith) ",40321,Grim Tales
"Nesbit, E. (Edith) ",57799,The House of Arden: A Story for Children
"Nesbit, E. (Edith) ",9385,The Incomplete Amorist
"Nesbit, E. (Edith) ",4378,In Homespun
"Nesbit, E. (Edith) ",14320,Landscape and Song
"Nesbit, E. (Edith) ",41693,Lays and Legends
"Nesbit, E. (Edith) ",39324,The Literary Sense
"Nesbit, E. (Edith) ",20606,The Magic City
"Nesbit, E. (Edith) ",27903,The Magic World
"Nesbit, E. (Edith) ",33028,Man and Maid
"Nesbit, E. (Edith) ",1924,Many Voices: Poems
"Nesbit, E. (Edith) ",25496,"New Treasure Seekers; Or, The Bastable Children in Search of a Fortune"
"Nesbit, E. (Edith) ",49913,Nine Unlikely Tales
"Nesbit, E. (Edith) ",28804,Oswald Bastable and Others
"Nesbit, E. (Edith) ",836,The Phoenix and the Carpet
"Nesbit, E. (Edith) ",55244,The Prophet's Mantle
"Nesbit, E. (Edith) ",27190,Pussy and Doggy Tales
"Nesbit, E. (Edith) ",1874,The Railway Children
"Nesbit, E. (Edith) ",4513,The Rainbow and the Rose
"Nesbit, E. (Edith) ",30167,Royal Children of English History
"Nesbit, E. (Edith) ",50162,Songs of love and empire
"Nesbit, E. (Edith) ",837,The Story of the Amulet
"Nesbit, E. (Edith) ",770,"The Story of the Treasure SeekersBeing the Adventures of the Bastable Children in Search of a Fortune"
"Nesbit, E. (Edith) ",50361,Wet Magic
"Nesbit, E. (Edith) ",38977,"Wings and the Child; Or, The Building of Magic Cities"
"Nesbit, E. (Edith) ",52907,"The Wonderful Garden; or, The Three Cs"
"Nesbit, E. (Edith) ",32466,The Wouldbegoods
"Nesbit, E. (Edith) ",794,The Wouldbegoods: Being the Further Adventures of the Treasure Seekers
"Trollope, Anthony ",3713,Aaron Trow
"Trollope, Anthony ",5978,An Autobiography of Anthony Trollope
"Trollope, Anthony ",2432,Barchester Towers
"Trollope, Anthony ",3712,The Chateau of Prince Polignac
"Trollope, Anthony ",58558,Christmas at Thompson Hall
"Trollope, Anthony ",55665,Clergymen of the Church of England
"Trollope, Anthony ",55926,The Commentaries of Cæsar
"Trollope, Anthony ",3700,The Courtship of Susan Bell
"Trollope, Anthony ",21847,Dr. Wortle's School
"Trollope, Anthony ",27067,The Fixed Period
"Trollope, Anthony ",3718,George Walker at Suez
"Trollope, Anthony ",5202,The Golden Lion of Granpere
"Trollope, Anthony ",5642,Harry Heathcote of Gangoil: A Tale of Australian Bush-Life
"Trollope, Anthony ",3724,"The House of Heine Brothers, in Munich"
"Trollope, Anthony ",814,Hunting Sketches
"Trollope, Anthony ",58383,Index of the Project Gutenberg Works of Anthony Trollope
"Trollope, Anthony ",3615,"John Bull on the GuadalquivirFrom ""Tales from All Countries"""
"Trollope, Anthony ",22000,Kept in the Dark
"Trollope, Anthony ",31274,Lady Anna
"Trollope, Anthony ",28676,"The Life of Cicero, Volume II."
"Trollope, Anthony ",8945,"The Life of Cicero, Volume One"
"Trollope, Anthony ",26002,Linda Tressel
"Trollope, Anthony ",55648,Lord Palmerston
"Trollope, Anthony ",54424,"Lotta Schmidt, and Other Stories"
"Trollope, Anthony ",29000,The Macdermots of Ballycloran
"Trollope, Anthony ",3767,The Man Who Kept His Money in a Box
"Trollope, Anthony ",54783,"Mary Gresley, and An Editor's Tales"
"Trollope, Anthony ",3550,"La Mere BaucheFrom Tales of All Countries"
"Trollope, Anthony ",24000,Miss Mackenzie
"Trollope, Anthony ",3699,"Miss Sarah Jack of Spanish Town, Jamaica"
"Trollope, Anthony ",3719,The Mistletoe Bough
"Trollope, Anthony ",3716,Mrs. General Talboys
"Trollope, Anthony ",8897,Nina Balatka
"Trollope, Anthony ",1866,North America — Volume 2
"Trollope, Anthony ",3616,"The O'Conors of Castle Conor, County MayoFrom ""Tales from All Countries"""
"Trollope, Anthony ",25001,An Old Man's Love
"Trollope, Anthony ",3717,The Parson's Daughter of Oxney Colne
"Trollope, Anthony ",3711,The Relics of General Chasse: A Tale of Antwerp
"Trollope, Anthony ",3720,Returning Home
"Trollope, Anthony ",3723,A Ride Across Palestine
"Trollope, Anthony ",27712,Sir Harry Hotspur of Humblethwaite
"Trollope, Anthony ",2457,Stories By English Authors: Italy
"Trollope, Anthony ",27533,"The Struggles of Brown, Jones, and RobinsonBy One of the Firm"
"Trollope, Anthony ",55147,Tales of All Countries
"Trollope, Anthony ",18645,Thackeray
"Trollope, Anthony ",44992,Travelling Sketches
"Trollope, Anthony ",3710,An Unprotected Female at the Pyramids
"Trollope, Anthony ",15381,Victorian Short Stories: Stories of Courtship
"Trollope, Anthony ",619,The Warden
"Trollope, Anthony ",55212,"Why Frau Frohmann Raised Her Prices, and Other Stories"
"Alger, Horatio, Jr. ",18581,Adrift in New York: Tom and Florence Braving the World
"Alger, Horatio, Jr. ",56973,"Adrift in the City; or, Oliver Conrad's Plucky Fight"
"Alger, Horatio, Jr. ",52616,"Adventures of a Telegraph Boy; or, ""Number 91"""
"Alger, Horatio, Jr. ",52097,"Andy Gordon; Or, The Fortunes of A Young Janitor"
"Alger, Horatio, Jr. ",14831,Andy Grant's Pluck
"Alger, Horatio, Jr. ",52073,"The Backwoods Boy; or, The Boyhood and Manhood of Abraham Lincoln"
"Alger, Horatio, Jr. ",25384,"Ben's Nugget; Or, A Boy's Search For Fortune"
"Alger, Horatio, Jr. ",45022,Bernard Brooks' Adventures: The Experience of a Plucky Boy
"Alger, Horatio, Jr. ",56222,Bertha's Christmas Vision: An Autumn Sheaf
"Alger, Horatio, Jr. ",52194,"Bob Burton; or, The Young Ranchman of the Missouri"
"Alger, Horatio, Jr. ",5977,"Bound to Rise; Or, Up the Ladder"
"Alger, Horatio, Jr. ",52017,"A Boy's Fortune; Or, The Strange Adventures of Ben Baker"
"Alger, Horatio, Jr. ",296,The Cash Boy
"Alger, Horatio, Jr. ",399,Cast Upon the Breakers
"Alger, Horatio, Jr. ",54294,Charlie Codman's Cruise: A Story for Boys
"Alger, Horatio, Jr. ",23108,"Chester Rand; or, The New Path to Fortune"
"Alger, Horatio, Jr. ",55947,"Dean Dunham; Or, the Waterford Mystery"
"Alger, Horatio, Jr. ",51792,A Debt of Honor: The Story of Gerald Lane's Success in the Far West
"Alger, Horatio, Jr. ",53095,Digging for Gold: A Story of California
"Alger, Horatio, Jr. ",54660,The Disagreeable Woman: A Social Mystery
"Alger, Horatio, Jr. ",5747,Do and Dare — a Brave Boy's Fight for Fortune
"Alger, Horatio, Jr. ",530,"Driven from Home; Or, Carl Crawford's Experience"
"Alger, Horatio, Jr. ",26075,The Erie Train Boy
"Alger, Horatio, Jr. ",462,"The Errand Boy; Or, How Phil Brent Won Success"
"Alger, Horatio, Jr. ",6461,Facing the World
"Alger, Horatio, Jr. ",58304,"Falling in with Fortune; Or, The Experiences of a Young Secretary"
"Alger, Horatio, Jr. ",21270,"Five Hundred Dollars; or, Jacob Marlowe's Secret"
"Alger, Horatio, Jr. ",19592,"Frank and Fearless; or, The Fortunes of Jasper Kent"
"Alger, Horatio, Jr. ",56602,Frank Hunter's Peril
"Alger, Horatio, Jr. ",1573,"Frank's Campaign; Or, The Farm and the Camp"
"Alger, Horatio, Jr. ",53382,"From Farm Boy to SenatorBeing the History of the Boyhood and Manhood of Daniel Webster"
"Alger, Horatio, Jr. ",22565,"From Farm to Fortune; or, Nat Nason's Strange Experience"
"Alger, Horatio, Jr. ",1919,"Grand'ther Baldwin's Thanksgiving, with Other Ballads and Poems"
"Alger, Horatio, Jr. ",54195,"Grit; or, The Young Boatman of Pine Point"
"Alger, Horatio, Jr. ",5674,"Hector's Inheritance, Or, the Boys of Smith Institute"
"Alger, Horatio, Jr. ",53868,Helen Ford
"Alger, Horatio, Jr. ",5833,"Helping Himself; Or, Grant Thornton's Ambition"
"Alger, Horatio, Jr. ",6162,"Herbert Carter's Legacy; Or, the Inventor's Son"
"Alger, Horatio, Jr. ",26111,"In A New World; or, Among The Gold Fields Of Australia"
"Alger, Horatio, Jr. ",58920,"Index of the Project Gutenberg Works of Horatio Alger, Jr."
"Alger, Horatio, Jr. ",54016,In Search of Treasure
"Alger, Horatio, Jr. ",10729,"Jack's Ward; Or, The Boy Guardian"
"Alger, Horatio, Jr. ",54350,"Jed, the Poorhouse Boy"
"Alger, Horatio, Jr. ",12823,"Joe's Luck; Or, Always Wide Awake"
"Alger, Horatio, Jr. ",528,"Joe the Hotel Boy; Or, Winning out by Pluck"
"Alger, Horatio, Jr. ",53821,"Julius, the Street Boy; or, Out West"
"Alger, Horatio, Jr. ",26083,Luke Walton
"Alger, Horatio, Jr. ",55217,Making His Mark
"Alger, Horatio, Jr. ",13803,"Making His Way; Or, Frank Courtney's Struggle Upward"
"Alger, Horatio, Jr. ",55000,Mark Manning's Mission: The Story of a Shoe Factory Boy
"Alger, Horatio, Jr. ",30387,Mark Mason's Victory
"Alger, Horatio, Jr. ",34499,Mark Mason's Victory: The Trials and Triumphs of a Telegraph Boy
"Alger, Horatio, Jr. ",54389,"Nelson the Newsboy; Or, Afloat in New York"
"Alger, Horatio, Jr. ",53938,Nothing to Do: A Tilt at Our Best Society
"Alger, Horatio, Jr. ",5868,Nothing to Eat
"Alger, Horatio, Jr. ",11111,"Only an Irish Boy; Or, Andy Burke's Fortunes"
"Alger, Horatio, Jr. ",54737,"Out for Business; or, Robert Frost's Strange Career"
"Alger, Horatio, Jr. ",293,Paul Prescott's Charge
"Alger, Horatio, Jr. ",659,"Paul the Peddler; Or, The Fortunes of a Young Street Merchant"
"Alger, Horatio, Jr. ",671,"Phil, the Fiddler"
"Alger, Horatio, Jr. ",5348,"Ragged Dick, Or, Street Life in New York with the Boot-Blacks"
"Alger, Horatio, Jr. ",21416,"Randy of the River; Or, The Adventures of a Young Deckhand"
"Alger, Horatio, Jr. ",12741,"Risen from the Ranks; Or, Harry Walton's Success"
"Alger, Horatio, Jr. ",30372,"Robert Coverdale's Struggle; Or, on the Wave of Success"
"Alger, Horatio, Jr. ",55142,"Rough and Ready; Or, Life Among the New York Newsboys"
"Alger, Horatio, Jr. ",25967,"Rufus and Rose; Or, The Fortunes of Rough and Ready"
"Alger, Horatio, Jr. ",26043,"Sam's Chance, and How He Improved It"
"Alger, Horatio, Jr. ",55598,"Shifting For Himself; or, Gilbert Greyson's Fortunes"
"Alger, Horatio, Jr. ",59517,"Sink or Swim; or, Harry Raymond's Resolve"
"Alger, Horatio, Jr. ",25151,Slow and Sure: The Story of Paul Hoffman the Young Street-Merchant
"Alger, Horatio, Jr. ",10724,The Store Boy
"Alger, Horatio, Jr. ",56207,"Strive and Succeed; or, The Progress of Walter Conrad"
"Alger, Horatio, Jr. ",5417,"Struggling Upward, or Luke Larkin's Luck"
"Alger, Horatio, Jr. ",54006,"Tattered Tom; or, The Story of a Street Arab"
"Alger, Horatio, Jr. ",24013,The Telegraph Boy
"Alger, Horatio, Jr. ",4660,Timothy Crump's Ward: A Story of American Life
"Alger, Horatio, Jr. ",27222,"The Tin Box, and What it Contained"
"Alger, Horatio, Jr. ",56686,Tom Temple's Career
"Alger, Horatio, Jr. ",56896,Tom Thatcher's Fortune
"Alger, Horatio, Jr. ",26355,"Tom, The Bootblack; or, The Road to Success"
"Alger, Horatio, Jr. ",56730,"Tony the Tramp; Or, Right is Might"
"Alger, Horatio, Jr. ",5778,"Try and Trust; Or, Abner Holden's Bound Boy"
"Alger, Horatio, Jr. ",33591,"Wait and Hope; Or, A Plucky Boy's Luck"
"Alger, Horatio, Jr. ",5993,Walter Sherwood's Probation
"Alger, Horatio, Jr. ",22521,The Young Acrobat of the Great North American Circus
"Alger, Horatio, Jr. ",27300,"The Young Adventurer; or, Tom's Trip Across the Plains"
"Alger, Horatio, Jr. ",25150,The Young Bank Messenger
"Alger, Horatio, Jr. ",56756,"The Young Book Agent; or, Frank Hardy's Road to Success"
"Alger, Horatio, Jr. ",20432,"Young Captain Jack; Or, The Son of a Soldier"
"Alger, Horatio, Jr. ",56056,"The Young Circus Rider; or, the Mystery of Robert Rudd"
"Alger, Horatio, Jr. ",5623,"The Young Explorer; Or, Claiming His Fortune"
"Alger, Horatio, Jr. ",22669,"The Young Miner; Or, Tom Nelson in California"
"Alger, Horatio, Jr. ",5673,"The Young Musician; Or, Fighting His Way"
"Alger, Horatio, Jr. ",26016,"The Young Outlaw; or, Adrift in the Streets"
"Alger, Horatio, Jr. ",56798,The Young Salesman
"Gibbon, Edward ",731,History of the Decline and Fall of the Roman Empire — Volume 1
"Gibbon, Edward ",732,History of the Decline and Fall of the Roman Empire — Volume 2
"Gibbon, Edward ",892,History of the Decline and Fall of the Roman Empire — Volume 3
"Gibbon, Edward ",733,History of the Decline and Fall of the Roman Empire — Volume 3
"Gibbon, Edward ",734,History of the Decline and Fall of the Roman Empire — Volume 4
"Gibbon, Edward ",59509,Index of the Project Gutenberg Works of Edward Gibbon
"Gibbon, Edward ",6031,Memoirs of My Life and Writings
"Gibbon, Edward ",42578,Private Letters of Edward Gibbon
"Gibbon, Edward ",42632,Private Letters of Edward Gibbon
"Zola, Émile ",14200,Abbe Mouret's Transgression
"Zola, Émile ",8600,L'Assommoir
"Zola, Émile ",56860,The Conquest of Plassans
"Zola, Émile ",10720,Doctor Pascal
"Zola, Émile ",13851,The Downfall
"Zola, Émile ",56799,The Downfall
"Zola, Émile ",9499,The Dream
"Zola, Émile ",29004,"English Translations of Works of Emile ZolaAn Index to the Project Gutenberg Works of Zola in English"
"Zola, Émile ",5744,The Fat and the Thin
"Zola, Émile ",23222,The Fête At Coqueville1907
"Zola, Émile ",7011,The Flood
"Zola, Émile ",5135,The Fortune of the Rougons
"Zola, Émile ",1069,Four Short Stories By Emile Zola
"Zola, Émile ",10330,Fruitfulness
"Zola, Émile ",56528,Germinal
"Zola, Émile ",56654,His Excellency [Son Exc. Eugène Rougon]
"Zola, Émile ",15900,His Masterpiece
"Zola, Émile ",10577,International Short Stories: French
"Zola, Émile ",56541,The Joy of Life [La joie de vivre]
"Zola, Émile ",54726,The Ladies' Paradise
"Zola, Émile ",54687,The Ladies' Paradise: A Realistic Novel
"Zola, Émile ",13695,A Love Episode
"Zola, Émile ",56987,Money
"Zola, Émile ",57038,The Monomaniac
"Zola, Émile ",54686,Piping Hot!
"Zola, Émile ",56590,The Rush for the Spoil
"Zola, Émile ",56687,The Soil
"Zola, Émile ",6626,Theresa Raquin
"Zola, Émile ",9170,"The Three Cities Trilogy, CompleteLourdes, Rome and Paris"
"Zola, Émile ",8516,"The Three Cities Trilogy: Lourdes, Complete"
"Zola, Émile ",8511,"The Three Cities Trilogy: Lourdes, Volume 1"
"Zola, Émile ",8512,"The Three Cities Trilogy: Lourdes, Volume 2"
"Zola, Émile ",8513,"The Three Cities Trilogy: Lourdes, Volume 3"
"Zola, Émile ",8514,"The Three Cities Trilogy: Lourdes, Volume 4"
"Zola, Émile ",8515,"The Three Cities Trilogy: Lourdes, Volume 5"
"Zola, Émile ",9169,"The Three Cities Trilogy: Paris, Complete"
"Zola, Émile ",9164,"The Three Cities Trilogy: Paris, Volume 1"
"Zola, Émile ",9165,"The Three Cities Trilogy: Paris, Volume 2"
"Zola, Émile ",9166,"The Three Cities Trilogy: Paris, Volume 3"
"Zola, Émile ",9167,"The Three Cities Trilogy: Paris, Volume 4"
"Zola, Émile ",9168,"The Three Cities Trilogy: Paris, Volume 5"
"Zola, Émile ",8726,"The Three Cities Trilogy: Rome, Complete"
"Zola, Émile ",8721,"The Three Cities Trilogy: Rome, Volume 1"
"Zola, Émile ",8722,"The Three Cities Trilogy: Rome, Volume 2"
"Zola, Émile ",8723,"The Three Cities Trilogy: Rome, Volume 3"
